lng,lat
-82.69099,28.220347
-82.697324,28.230077
-82.716463,28.230219
-82.683168,28.222618
-82.690864,28.230499
-82.691297,28.23165
-82.694979,28.234056
-82.694482,28.236192
-82.18534,28.337418
-82.158726,28.339056
-82.170844,28.332459
-82.184997,28.329553
-82.188781,28.325702
-82.176089,28.324243
-82.199911,28.349399
-82.196037,28.351073
-82.191821,28.347986
-82.180517,28.330527
-82.184098,28.341462
-82.637151,28.19843
-82.647001,28.21417
-82.639623,28.203151
-82.64227,28.191635
-82.639198,28.198831
-82.650627,28.200955
-82.640895,28.202399
-82.63781,28.201061
-82.64553,28.198986
-82.62253,28.2027
-82.653209,28.188875
-82.654939,28.190978
-82.242944,28.222398
-82.240004,28.207717
-82.239968,28.211733
-82.24241,28.227198
-82.225523,28.230594
-82.23251,28.231959
-82.233578,28.236101
-82.234972,28.233793
-82.255049,28.218884
-82.230003,28.216934
-82.250777,28.246486
-82.240655,28.220507
-82.243759,28.210475
-82.60021,28.431435
-82.621378,28.436065
-82.594082,28.449397
-82.588964,28.437675
-82.593432,28.447153
-82.600639,28.425258
-82.607062,28.439285
-82.601431,28.444486
-82.590085,28.439478
-82.585181,28.439755
-82.592204,28.432724
-82.591051,28.41423
-82.601204,28.433756
-82.599621,28.421023
-82.605354,28.432257
-82.600679,28.437985
-82.135704,28.250193
-82.143239,28.248099
-82.126687,28.239245
-82.130219,28.249522
-82.145229,28.2584
-82.127679,28.246782
-82.14224,28.242664
-82.155315,28.245774
-82.140313,28.256988
-82.134299,28.249516
-82.139086,28.255996
-82.135154,28.246416
-82.122664,28.246514
-82.137453,28.251292
-82.13672,28.252708
-82.19995,28.208061
-82.198967,28.219079
-82.209572,28.211558
-82.197331,28.193497
-82.201467,28.205932
-82.208132,28.204589
-82.187826,28.200367
-82.213972,28.207003
-82.208647,28.20863
-82.189663,28.219674
-82.193927,28.200289
-82.199411,28.211922
-82.200143,28.194852
-82.191503,28.21529
-82.18364,28.209081
-82.201383,28.201076
-82.68184,28.265472
-82.689313,28.260496
-82.669092,28.267219
-82.670511,28.239982
-82.669322,28.248719
-82.686571,28.269765
-82.675171,28.279305
-82.682815,28.258901
-82.676156,28.269061
-82.673917,28.242877
-82.660915,28.249247
-82.681718,28.272594
-82.683773,28.270491
-82.692554,28.285156
-82.684478,28.282556
-82.67489,28.255341
-82.69656,28.24808
-82.7037,28.235333
-82.690529,28.254895
-82.695943,28.247074
-82.69205,28.250087
-82.692453,28.255348
-82.695031,28.252408
-82.692064,28.241869
-82.690903,28.26185
-82.688308,28.234324
-82.707235,28.238366
-82.700836,28.246425
-82.688409,28.254355
-82.687852,28.229554
-82.689072,28.223534
-82.70612,28.24251
-82.690455,28.234184
-82.70937,28.239674
-82.71498,28.239667
-82.689779,28.234356
-82.687102,28.240895
-82.697911,28.237872
-82.69776,28.232648
-82.701089,28.256597
-82.700363,28.243465
-82.709343,28.223941
-82.706178,28.245529
-82.707387,28.241762
-82.704424,28.246661
-82.701434,28.250025
-82.705828,28.231262
-82.18783,28.292803
-82.167597,28.281488
-82.182961,28.291823
-82.19998,28.284601
-82.195025,28.295257
-82.189909,28.29143
-82.176543,28.285761
-82.173436,28.313835
-82.185758,28.287845
-82.183517,28.272832
-82.198256,28.28944
-82.184542,28.283657
-82.213475,28.28405
-82.186317,28.307279
-82.174536,28.275771
-82.16285,28.253572
-82.168326,28.268546
-82.170233,28.254815
-82.18943,28.265648
-82.151872,28.248966
-82.143767,28.251558
-82.160705,28.268515
-82.170141,28.256405
-82.15423,28.253689
-82.160994,28.257698
-82.163956,28.253487
-82.152864,28.258471
-82.18353,28.239809
-82.154595,28.240522
-82.150022,28.221529
-82.156132,28.265282
-82.62462,28.313353
-82.624883,28.304771
-82.624019,28.314321
-82.636606,28.305692
-82.627399,28.298886
-82.616361,28.308478
-82.589791,28.335713
-82.623081,28.329367
-82.62133,28.315367
-82.620536,28.304598
-82.63069,28.295966
-82.622324,28.308439
-82.68554,28.25255
-82.686658,28.230642
-82.69074,28.250117
-82.679743,28.253116
-82.670917,28.25964
-82.679945,28.271596
-82.676735,28.253478
-82.681838,28.25212
-82.700646,28.253058
-82.682903,28.262363
-82.681908,28.228921
-82.702362,28.244706
-82.684852,28.263957
-82.676314,28.256846
-82.649736,28.329697
-82.644576,28.340902
-82.640684,28.326465
-82.650521,28.326022
-82.671792,28.329725
-82.628949,28.334916
-82.655181,28.332918
-82.661772,28.335442
-82.656185,28.32467
-82.647528,28.347767
-82.652328,28.340062
-82.647193,28.314181
-82.648488,28.318446
-82.64886,28.310697
-82.638361,28.325377
-82.64897,28.318275
-82.220566,28.229877
-82.226082,28.231805
-82.201828,28.235944
-82.215584,28.21665
-82.212219,28.240685
-82.228214,28.222032
-82.211994,28.231295
-82.208954,28.215378
-82.227313,28.225955
-82.225029,28.220575
-82.225288,28.219961
-82.211745,28.227468
-82.229177,28.230293
-82.218762,28.24509
-82.223008,28.216791
-82.200484,28.212281
-82.183868,28.22091
-82.195288,28.224081
-82.191398,28.233316
-82.183568,28.226801
-82.188761,28.207234
-82.15041,28.232364
-82.184541,28.22805
-82.179594,28.206717
-82.189606,28.212066
-82.179294,28.21435
-82.185708,28.209015
-82.201864,28.220973
-82.190429,28.230787
-82.161616,28.228125
-82.666916,28.369886
-82.686593,28.376762
-82.671723,28.379637
-82.685801,28.371208
-82.648489,28.372306
-82.672091,28.384119
-82.661451,28.382503
-82.663984,28.361267
-82.657014,28.360415
-82.659692,28.396103
-82.676704,28.363694
-82.667607,28.35924
-82.665273,28.365014
-82.685022,28.36874
-82.6514,28.372893
-82.67387,28.365797
-82.7062,28.28784
-82.705063,28.285582
-82.707146,28.303145
-82.698371,28.283136
-82.687201,28.288339
-82.716288,28.282808
-82.705349,28.273204
-82.698165,28.299282
-82.702217,28.295819
-82.702099,28.286896
-82.697648,28.282071
-82.701553,28.297786
-82.716563,28.27432
-82.720976,28.284584
-82.16576,28.237358
-82.160083,28.231954
-82.173359,28.250198
-82.166899,28.243438
-82.155849,28.239201
-82.154498,28.233698
-82.160766,28.216322
-82.168084,28.224209
-82.164117,28.24233
-82.174613,28.22893
-82.146144,28.215171
-82.16785,28.243579
-82.170236,28.232437
-82.158772,28.248144
-82.167249,28.24582
-82.158457,28.235455
-82.17666,28.315575
-82.182698,28.3092
-82.185194,28.328217
-82.166606,28.310661
-82.175374,28.298397
-82.164294,28.332328
-82.171662,28.312372
-82.163674,28.302093
-82.171169,28.300754
-82.169629,28.314063
-82.166735,28.320687
-82.20515,28.302088
-82.181047,28.314412
-82.180314,28.318848
-82.188615,28.334683
-82.177562,28.310289
-82.22926,28.210255
-82.235031,28.220659
-82.230225,28.204294
-82.20753,28.220829
-82.234318,28.218605
-82.236166,28.199836
-82.227801,28.222223
-82.226618,28.19591
-82.219544,28.209197
-82.227889,28.204888
-82.218064,28.209707
-82.229721,28.205018
-82.222747,28.204456
-82.22246,28.219267
-82.230134,28.211137
-82.213684,28.217369
-82.19465,28.262981
-82.186935,28.259982
-82.182258,28.280661
-82.200348,28.244463
-82.201139,28.255634
-82.191186,28.263742
-82.191328,28.274911
-82.179101,28.269376
-82.190131,28.256468
-82.192769,28.268565
-82.193131,28.265027
-82.204727,28.240291
-82.195833,28.256295
-82.187851,28.263133
-82.1897,28.263577
-82.7153,28.28058
-82.731218,28.288217
-82.712692,28.286151
-82.720622,28.286231
-82.732399,28.278812
-82.716062,28.296094
-82.720607,28.261559
-82.719194,28.277572
-82.709318,28.287278
-82.712221,28.283036
-82.714262,28.295829
-82.715476,28.278417
-82.735125,28.293873
-82.70064,28.270013
-82.718825,28.268764
-82.708167,28.286385
-82.159004,28.249342
-82.166523,28.248317
-82.167862,28.250254
-82.165902,28.256372
-82.157607,28.254725
-82.168851,28.254951
-82.15657,28.264377
-82.157021,28.254372
-82.156669,28.257173
-82.157431,28.241647
-82.163839,28.256775
-82.158321,28.247911
-82.162327,28.256901
-82.173493,28.250667
-82.137242,28.23677
-82.211754,28.2322
-82.20506,28.221362
-82.1999,28.245535
-82.207525,28.227758
-82.225549,28.231099
-82.225063,28.221573
-82.201608,28.222518
-82.204297,28.232997
-82.21887,28.220995
-82.210156,28.224807
-82.214638,28.256983
-82.70644,28.263786
-82.696188,28.258672
-82.732312,28.258047
-82.716204,28.263244
-82.693033,28.263827
-82.714303,28.252142
-82.712786,28.265882
-82.698922,28.251408
-82.700152,28.249855
-82.703423,28.25499
-82.707168,28.272391
-82.700284,28.262374
-82.703952,28.253036
-82.70387,28.263634
-82.703573,28.268871
-82.18976,28.2412
-82.192421,28.249048
-82.173382,28.269132
-82.185574,28.234274
-82.196562,28.233589
-82.190529,28.239828
-82.185438,28.237584
-82.182148,28.229356
-82.194114,28.247255
-82.195193,28.255422
-82.202195,28.232185
-82.196295,28.230767
-82.188968,28.249045
-82.191485,28.23429
-82.197542,28.242986
-82.1879,28.229065
-82.179948,28.239828
-82.166514,28.237263
-82.174453,28.229472
-82.201785,28.211952
-82.180475,28.233663
-82.189388,28.224682
-82.193408,28.234291
-82.172155,28.237135
-82.189346,28.22641
-82.199536,28.246466
-82.189485,28.230571
-82.194531,28.241291
-82.215937,28.236928
-82.200371,28.213889
-82.185648,28.228147
-82.18894,28.254166
-82.191527,28.248357
-82.174059,28.247565
-82.208949,28.272407
-82.176557,28.266846
-82.190959,28.271966
-82.183706,28.249192
-82.179488,28.267615
-82.168841,28.255011
-82.173546,28.255717
-82.172322,28.267279
-82.169513,28.254455
-82.189768,28.25378
-82.183505,28.249537
-82.192611,28.258308
-82.181575,28.275213
-82.179756,28.246405
-82.182375,28.235479
-82.171156,28.239119
-82.176648,28.243311
-82.180652,28.238205
-82.185484,28.234005
-82.184255,28.244674
-82.202752,28.254078
-82.183787,28.242426
-82.187799,28.237035
-82.163922,28.233176
-82.186594,28.236584
-82.175894,28.246797
-82.183376,28.246331
-82.176773,28.247194
-82.18164,28.211416
-82.182139,28.199807
-82.184603,28.210438
-82.174796,28.212922
-82.182991,28.212982
-82.18028,28.197358
-82.184997,28.225816
-82.18248,28.219379
-82.18428,28.213091
-82.195094,28.225312
-82.189262,28.205893
-82.74489,27.960537
-82.753798,27.952882
-82.741892,27.941238
-82.739299,27.96869
-82.743358,27.948305
-82.737563,27.966839
-82.739668,27.951138
-82.741179,27.938801
-82.743616,27.956624
-82.752887,27.981617
-82.76019,27.95869
-82.742461,27.975312
-82.746741,27.968752
-82.733627,27.968485
-82.751592,27.977064
-82.744241,27.956593
-82.81246,27.887573
-82.817084,27.873596
-82.804187,27.873024
-82.815536,27.880344
-82.816378,27.889869
-82.807854,27.890229
-82.811184,27.88185
-82.799651,27.891869
-82.814444,27.87969
-82.80954,27.890437
-82.804238,27.886958
-82.811524,27.877758
-82.829328,27.899381
-82.801386,27.889302
-82.814302,27.88932
-82.814179,27.892289
-82.771977,27.891924
-82.751503,27.892225
-82.778414,27.894101
-82.786506,27.877075
-82.77832,27.885473
-82.783113,27.892301
-82.780887,27.889927
-82.754871,27.897568
-82.777151,27.897305
-82.774456,27.894877
-82.751318,27.887682
-82.776327,27.88091
-82.771126,27.885906
-82.765338,27.868948
-82.7871,27.885242
-82.78621,27.874908
-82.791312,27.897222
-82.770459,27.883541
-82.779298,27.885353
-82.801031,27.870877
-82.794242,27.890425
-82.781872,27.89903
-82.7874,27.874583
-82.802464,27.876002
-82.794663,27.885816
-82.804189,27.889458
-82.766722,27.893895
-82.786492,27.893528
-82.768501,27.885181
-82.774143,27.883131
-82.66825,27.81927
-82.658,27.831175
-82.679032,27.815337
-82.666953,27.830347
-82.666391,27.795021
-82.672314,27.83547
-82.64518,27.809593
-82.668388,27.803514
-82.656586,27.827532
-82.668488,27.820983
-82.660563,27.819875
-82.673458,27.809803
-82.662118,27.808961
-82.661893,27.810861
-82.73808,27.839077
-82.741019,27.839573
-82.735148,27.823931
-82.730667,27.828674
-82.72414,27.854629
-82.737676,27.839593
-82.72476,27.839045
-82.727594,27.834182
-82.75038,27.83534
-82.742937,27.851898
-82.748498,27.853429
-82.737629,27.844801
-82.751882,27.852317
-82.72778,27.858316
-82.732989,27.847664
-82.67394,27.832
-82.686106,27.841296
-82.678751,27.833445
-82.668273,27.833283
-82.673738,27.830619
-82.680082,27.836179
-82.672042,27.837366
-82.69236,27.814647
-82.675511,27.842877
-82.668942,27.824499
-82.672876,27.827071
-82.681956,27.837436
-82.681593,27.824879
-82.652986,27.824698
-82.66286,27.850431
-82.729546,27.993305
-82.718422,27.981035
-82.720251,27.978968
-82.723049,27.996499
-82.725394,27.988067
-82.714059,28.004235
-82.745744,28.000169
-82.723961,27.976175
-82.745056,28.004954
-82.723494,27.978896
-82.719856,27.995614
-82.730087,28.004939
-82.71143,27.984472
-82.720732,27.991868
-82.734331,27.992323
-82.730351,27.979689
-82.743256,27.81368
-82.743427,27.805301
-82.753546,27.817913
-82.736123,27.830745
-82.748752,27.829356
-82.745671,27.814945
-82.744189,27.824408
-82.743925,27.831806
-82.745567,27.840866
-82.758627,27.807
-82.750674,27.818931
-82.745476,27.808912
-82.743047,27.819707
-82.726351,27.794376
-82.706534,28.022597
-82.727693,28.015899
-82.711027,28.026471
-82.716562,28.026052
-82.715156,28.020609
-82.711191,28.018023
-82.697713,28.029527
-82.717917,28.035781
-82.687836,28.019882
-82.702626,28.013087
-82.719047,28.02619
-82.693937,28.018413
-82.705108,28.02784
-82.713061,28.025443
-82.712482,28.019041
-82.741615,27.89416
-82.756492,27.901347
-82.750444,27.890707
-82.730786,27.896022
-82.749315,27.893975
-82.742753,27.908708
-82.735185,27.898783
-82.749544,27.899723
-82.758108,27.887104
-82.740615,27.89253
-82.750121,27.901245
-82.760076,27.891923
-82.747795,27.892504
-82.695122,28.077311
-82.695141,28.070571
-82.701279,28.089215
-82.704999,28.062555
-82.690394,28.086605
-82.69327,28.073424
-82.709742,28.089488
-82.693749,28.079684
-82.692896,28.07576
-82.70813,28.083631
-82.685808,28.064359
-82.689773,28.086486
-82.694569,28.0765
-82.688843,28.085075
-82.710086,28.079666
-82.704569,28.079957
-82.738106,28.019682
-82.734151,28.026401
-82.7502,28.017729
-82.737187,28.025573
-82.748398,28.018068
-82.734838,28.029041
-82.727795,28.017061
-82.732385,28.013809
-82.739266,28.038941
-82.746001,28.012548
-82.751093,28.019316
-82.7363,28.023086
-82.721305,28.018198
-82.735911,28.020239
-82.737807,28.018911
-82.74326,27.960531
-82.766424,27.969506
-82.748355,27.958164
-82.744752,27.973207
-82.750631,27.973317
-82.73771,27.969899
-82.758719,27.95298
-82.747093,27.964796
-82.749307,27.948288
-82.735484,27.965928
-82.736446,27.96232
-82.739926,27.957663
-82.741551,27.954019
-82.752493,27.955576
-82.740324,27.943289
-82.737886,27.947401
-82.78701,27.868244
-82.798982,27.859308
-82.792786,27.870389
-82.783438,27.867997
-82.805505,27.855716
-82.787496,27.883231
-82.802089,27.85806
-82.786648,27.867178
-82.785418,27.884892
-82.78121,27.872288
-82.788175,27.865433
-82.784138,27.877805
-82.778196,27.883358
-82.782739,27.865578
-82.781096,27.882759
-82.787094,27.882809
-82.773121,27.870695
-82.77571,27.891779
-82.783733,27.888776
-82.73719,27.756065
-82.744953,27.765475
-82.732239,27.761709
-82.73839,27.741762
-82.731992,27.757225
-82.735751,27.762555
-82.723532,27.754905
-82.752446,27.745147
-82.729307,27.765796
-82.732475,27.769448
-82.739423,27.753245
-82.748196,27.760962
-82.730564,27.761302
-82.751556,27.777018
-82.72885,27.86086
-82.720104,27.860079
-82.731018,27.88217
-82.72864,27.846575
-82.726691,27.865154
-82.711954,27.86527
-82.715691,27.861178
-82.718154,27.8652
-82.725453,27.876845
-82.718312,27.856734
-82.747884,27.846796
-82.737839,27.868059
-82.725984,27.854171
-82.728446,27.866483
-82.717472,27.863846
-82.67948,27.79671
-82.668871,27.790867
-82.676918,27.793675
-82.667612,27.801247
-82.671743,27.819176
-82.688494,27.784008
-82.666637,27.81545
-82.687091,27.811821
-82.670639,27.799316
-82.675937,27.780542
-82.682501,27.800054
-82.682625,27.787088
-82.689792,27.798053
-82.75386,27.810812
-82.76898,27.804678
-82.768233,27.805372
-82.767593,27.8121
-82.765359,27.808572
-82.756052,27.798995
-82.743813,27.810129
-82.734649,27.808506
-82.758473,27.810301
-82.740619,27.81585
-82.7477,27.796775
-82.76975,27.801128
-82.753427,27.8246
-82.758081,27.817269
-82.771442,27.813329
-82.70016,27.856367
-82.698975,27.847439
-82.701736,27.852496
-82.690822,27.854875
-82.707215,27.876641
-82.707066,27.859566
-82.697913,27.863947
-82.697781,27.862693
-82.697349,27.844906
-82.705627,27.845339
-82.708657,27.846693
-82.693097,27.857061
-82.690722,27.847287
-82.693134,27.859441
-82.690262,27.860864
-82.73411,27.901134
-82.737272,27.877998
-82.727449,27.909353
-82.736381,27.916177
-82.728214,27.887771
-82.750969,27.928494
-82.728702,27.896356
-82.72298,27.906474
-82.745405,27.901409
-82.733865,27.909071
-82.735974,27.891595
-82.740274,27.913503
-82.730386,27.91216
-82.743713,27.889711
-82.733949,27.907642
-82.76241,27.915466
-82.758289,27.931841
-82.767195,27.922088
-82.787545,27.914324
-82.757683,27.907985
-82.752769,27.898449
-82.749231,27.914927
-82.761689,27.890902
-82.756633,27.938071
-82.772879,27.901876
-82.767197,27.912842
-82.772018,27.922678
-82.748417,27.910628
-82.776089,27.923603
-82.739526,27.931867
-82.75964,27.916544
-82.748687,27.902347
-82.749296,27.9008
-82.758617,27.92988
-82.746604,27.91339
-82.749462,27.932211
-82.757971,27.914962
-82.764259,27.917186
-82.756417,27.901898
-82.765279,27.915017
-82.767858,27.930131
-82.743578,27.900769
-82.763958,27.917782
-82.770674,27.930794
-82.764346,27.919173
-82.76496,27.926363
-82.729415,27.908813
-82.751002,27.912865
-82.725054,27.889253
-82.734081,27.906562
-82.719214,27.923331
-82.731348,27.908032
-82.733746,27.895288
-82.736086,27.910431
-82.744245,27.925413
-82.746352,27.895806
-82.732083,27.911128
-82.707016,27.912314
-82.725541,27.914101
-82.732968,27.922101
-82.732946,27.896005
-82.729836,27.895316
-82.72849,27.822927
-82.727551,27.8402
-82.731765,27.824226
-82.727589,27.803247
-82.723337,27.82733
-82.732154,27.81683
-82.711044,27.815392
-82.723263,27.823735
-82.713754,27.824765
-82.726463,27.825039
-82.74755,27.824438
-82.729689,27.807653
-82.728985,27.820868
-82.778984,27.891024
-82.788571,27.900489
-82.769901,27.884827
-82.773658,27.880871
-82.780859,27.872944
-82.775194,27.88589
-82.777956,27.895202
-82.788775,27.89357
-82.780799,27.874473
-82.781039,27.899682
-82.77911,27.905574
-82.783009,27.893164
-82.776558,27.879342
-82.768297,27.881445
-82.774866,27.884717
-82.783816,27.90484
-82.635155,27.864687
-82.615275,27.85945
-82.640093,27.872024
-82.624632,27.855584
-82.647943,27.879545
-82.629146,27.86494
-82.638008,27.86347
-82.648797,27.854274
-82.647441,27.880001
-82.632122,27.859713
-82.629909,27.854889
-82.632274,27.859066
-82.644859,27.870231
-82.628929,27.877497
-82.649021,27.839618
-82.71772,27.96065
-82.709446,27.961207
-82.779724,28.01737
-82.773652,28.013362
-82.783254,28.023203
-82.800574,28.013407
-82.792606,28.0074
-82.787301,28.01981
-82.786951,27.994707
-82.782637,28.031488
-82.805582,28.023624
-82.782581,28.01472
-82.797815,28.017359
-82.760161,28.020059
-82.773096,28.032219
-82.780624,28.017715
-82.763378,27.999266
-82.774488,28.060422
-82.765675,28.061274
-82.778248,28.059758
-82.765653,28.070743
-82.772727,28.055697
-82.779137,28.041587
-82.75935,28.049988
-82.786539,28.071223
-82.779954,28.074876
-82.781258,28.068014
-82.764514,28.068619
-82.766023,28.048021
-82.766934,28.070079
-82.781917,28.063242
-82.780417,28.051587
-82.774441,28.071293
-82.76759,27.81361
-82.76269,27.821304
-82.76537,27.820387
-82.767402,27.80918
-82.755408,27.820737
-82.775403,27.810364
-82.758741,27.801575
-82.770942,27.832607
-82.754229,27.811701
-82.799516,27.817184
-82.769205,27.821775
-82.77315,27.819411
-82.751564,27.811725
-82.774425,27.814923
-82.757537,27.801
-82.68292,27.824715
-82.68228,27.813442
-82.682815,27.823107
-82.680293,27.798991
-82.677036,27.833867
-82.686744,27.838329
-82.662859,27.832438
-82.687264,27.815042
-82.691641,27.831459
-82.670006,27.805428
-82.705763,27.834107
-82.672724,27.82025
-82.664482,27.827481
-82.691952,27.815773
-82.693246,27.809767
-82.746237,27.956852
-82.743838,27.956613
-82.742975,27.949178
-82.745169,27.953789
-82.728982,27.961633
-82.750437,27.948815
-82.729598,27.964598
-82.7394,27.968205
-82.754193,27.981401
-82.753114,27.958612
-82.762009,27.954511
-82.729364,27.971921
-82.737902,27.947992
-82.752838,27.956079
-82.746846,27.941593
-82.742113,27.918433
-82.761871,27.908012
-82.744673,27.908077
-82.742425,27.936459
-82.732475,27.916557
-82.741275,27.900475
-82.726096,27.934986
-82.728341,27.904463
-82.72295,27.934606
-82.753955,27.934687
-82.723594,27.915131
-82.77642,28.048876
-82.773594,28.050667
-82.777886,28.047835
-82.789705,28.040091
-82.766329,28.033848
-82.791,28.044162
-82.769386,28.053975
-82.772018,28.050571
-82.779717,28.038048
-82.774802,28.055103
-82.76779,28.047999
-82.780864,28.060607
-82.777265,28.040615
-82.776371,28.045489
-82.792032,28.057164
-82.74158,27.81367
-82.724992,27.811167
-82.742824,27.809783
-82.748217,27.807578
-82.732066,27.830341
-82.754136,27.807069
-82.747567,27.842503
-82.719656,27.824983
-82.753954,27.816469
-82.731821,27.816779
-82.757772,27.810994
-82.734285,27.813296
-82.739941,27.813518
-82.749591,27.824603
-82.746176,27.811871
-82.746774,27.817795
-82.73005,27.953218
-82.724701,27.949441
-82.729665,27.951885
-82.732168,27.959877
-82.722898,27.953197
-82.732811,27.947786
-82.73566,27.961354
-82.722654,27.946712
-82.743465,27.942782
-82.733576,27.963035
-82.735985,27.951638
-82.731487,27.969891
-82.723273,27.956702
-82.722176,27.962016
-82.727186,27.947253
-82.742824,27.950749
-82.73114,27.908928
-82.724168,27.905427
-82.732434,27.897839
-82.746866,27.916718
-82.723956,27.915566
-82.729636,27.916893
-82.730772,27.914747
-82.733847,27.906043
-82.745687,27.900477
-82.736584,27.928763
-82.705907,27.895656
-82.738126,27.893728
-82.711515,27.910159
-82.722494,27.921534
-82.744141,27.913842
-82.724098,27.90983
-82.76651,28.01948
-82.776353,28.031243
-82.762172,28.007466
-82.761389,28.025304
-82.7593,28.031481
-82.75331,28.013585
-82.776305,28.031657
-82.771947,28.038023
-82.765418,28.018554
-82.7573,28.017653
-82.778803,27.999667
-82.758249,28.016203
-82.784688,28.013465
-82.770965,28.032127
-82.771243,28.014058
-82.63878,27.850983
-82.651555,27.844251
-82.624691,27.851019
-82.642124,27.840049
-82.63772,27.847203
-82.621933,27.853487
-82.651902,27.817398
-82.64422,27.85988
-82.648252,27.856004
-82.627654,27.847298
-82.657071,27.827263
-82.639034,27.847541
-82.634467,27.830489
-82.634492,27.8398
-82.643414,27.848232
-82.778122,27.907441
-82.762879,27.905558
-82.776389,27.923988
-82.780926,27.917974
-82.778076,27.92204
-82.782968,27.923195
-82.790494,27.894987
-82.777722,27.898281
-82.781297,27.91816
-82.774762,27.885383
-82.781607,27.912953
-82.790623,27.915844
-82.797462,27.902223
-82.79051,27.902647
-82.777847,27.894467
-82.791062,27.911491
-82.67135,27.818382
-82.67969,27.841218
-82.661903,27.833099
-82.679299,27.809814
-82.672168,27.826788
-82.656485,27.828717
-82.671606,27.817721
-82.671241,27.840114
-82.666037,27.819108
-82.686609,27.827514
-82.661154,27.823377
-82.65461,27.8382
-82.661995,27.826169
-82.665749,27.822998
-82.666323,27.812748
-82.776919,27.895389
-82.759908,27.886047
-82.788762,27.896564
-82.77938,27.892678
-82.768064,27.896398
-82.770602,27.905244
-82.776536,27.8883
-82.758039,27.875127
-82.79173,27.891652
-82.766566,27.899382
-82.774196,27.885569
-82.782507,27.881285
-82.789617,27.895978
-82.75625,27.89219
-82.783804,27.901106
-82.677086,27.824718
-82.675049,27.825977
-82.669949,27.837424
-82.67426,27.825313
-82.695605,27.819479
-82.678982,27.808956
-82.684071,27.84372
-82.664656,27.836485
-82.680821,27.822534
-82.688812,27.819062
-82.684585,27.818265
-82.681689,27.823537
-82.679647,27.79967
-82.700885,27.833711
-82.670809,27.812099
-82.76242,27.908981
-82.746173,27.896392
-82.745893,27.891101
-82.774151,27.912357
-82.771401,27.913533
-82.764911,27.907314
-82.752674,27.916402
-82.759474,27.899368
-82.748687,27.888308
-82.75948,27.900017
-82.769659,27.898189
-82.757828,27.913122
-82.762979,27.922626
-82.758556,27.896371
-82.771196,27.912383
-82.738587,27.902826
-82.754471,27.892653
-82.735613,27.906485
-82.737276,27.892891
-82.741997,27.887067
-82.73423,27.910154
-82.739895,27.9117
-82.73722,27.900228
-82.739671,27.923678
-82.744281,27.905838
-82.735504,27.900098
-82.739761,27.905964
-82.750219,27.909144
-82.744218,27.90342
-82.741056,27.88795
-82.72888,27.869328
-82.745676,27.869373
-82.737766,27.86988
-82.719241,27.868592
-82.724901,27.876248
-82.721258,27.868467
-82.723707,27.874807
-82.719146,27.867648
-82.723673,27.850569
-82.741636,27.865345
-82.73522,27.870308
-82.731985,27.877697
-82.733087,27.855444
-82.701759,27.860452
-82.755632,27.886013
-82.721795,27.868081
-82.62944,27.866442
-82.630522,27.85486
-82.631994,27.884658
-82.627535,27.872578
-82.630544,27.87052
-82.64012,27.85361
-82.617523,27.877396
-82.625576,27.867397
-82.63211,27.850205
-82.634167,27.875494
-82.631017,27.880064
-82.637597,27.868469
-82.637474,27.855427
-82.614604,27.86988
-82.621188,27.860571
-82.735695,27.893938
-82.743557,27.896873
-82.732643,27.887974
-82.742862,27.902594
-82.743675,27.894437
-82.729535,27.881848
-82.734558,27.902031
-82.741161,27.899599
-82.726096,27.886713
-82.749699,27.898518
-82.743582,27.897997
-82.757736,27.897894
-82.740534,27.896887
-82.727307,27.872896
-82.747535,27.891886
-82.730911,28.019699
-82.719307,28.029768
-82.725211,28.023742
-82.717783,28.011459
-82.710587,28.026192
-82.729348,28.025805
-82.732312,28.010107
-82.715788,28.025313
-82.727802,27.998895
-82.737748,28.030097
-82.731751,28.024273
-82.729968,28.003938
-82.740207,28.012063
-82.731907,28.007694
-82.741026,28.014509
-82.72888,28.038025
-82.73823,28.03679
-82.728479,28.040465
-82.725679,28.054894
-82.721399,28.036222
-82.735772,28.024726
-82.734905,28.029461
-82.7383,28.040382
-82.710774,28.05402
-82.734073,28.051164
-82.743846,28.038192
-82.74973,28.028394
-82.732499,28.030142
-82.737734,28.046722
-82.737422,28.02863
-82.722662,28.035329
-82.722439,27.915152
-82.727399,27.929533
-82.724844,27.921967
-82.713395,27.920405
-82.735843,27.920164
-82.735655,27.908243
-82.702507,27.931012
-82.713019,27.924966
-82.709069,27.921664
-82.730879,27.907713
-82.731585,27.898519
-82.714327,27.911618
-82.720508,27.919566
-82.719275,27.91137
-82.70957,27.905848
-82.722255,27.925856
-82.70506,27.918993
-82.681346,27.913874
-82.68957,27.921506
-82.7052,27.932406
-82.693835,27.930477
-82.703487,27.927428
-82.691017,27.919526
-82.712039,27.919249
-82.699703,27.920025
-82.695162,27.939514
-82.701186,27.934771
-82.717944,27.90247
-82.691209,27.913761
-82.707568,27.916824
-82.711212,27.928848
-82.70586,27.924288
-82.70098,27.916533
-82.704364,27.922493
-82.705191,27.934316
-82.70884,27.928278
-82.702141,27.912086
-82.684391,27.901166
-82.68624,27.925315
-82.699354,27.920628
-82.692499,27.917834
-82.691926,27.92693
-82.709401,27.919181
-82.709777,27.927687
-82.712255,27.925275
-82.693211,27.908487
-82.704313,27.904139
-82.78971,27.931383
-82.802428,27.930448
-82.77684,27.939038
